event,path
"['pass', 'openplay']",./videos/play/test_5928.mp4
"['pass', 'openplay']",./videos/play/test_5929.mp4
"['pass', 'openplay']",./videos/play/test_5932.mp4
"['pass', 'openplay']",./videos/play/test_5945.mp4
"['pass', 'openplay']",./videos/play/test_5948.mp4
"['pass', 'openplay']",./videos/play/test_5951.mp4
"['pass', 'openplay']",./videos/play/test_5954.mp4
"['pass', 'openplay']",./videos/play/test_5957.mp4
"['pass', 'openplay']",./videos/play/test_5958.mp4
"['pass', 'openplay']",./videos/play/test_5961.mp4
"['pass', 'openplay']",./videos/play/test_5962.mp4
"['pass', 'openplay']",./videos/play/test_5965.mp4
"['cross', 'corner']",./videos/play/test_5971.mp4
"['pass', 'openplay']",./videos/play/test_5974.mp4
"['cross', 'openplay']",./videos/play/test_5977.mp4
"['pass', 'openplay']",./videos/play/test_5981.mp4
"['pass', 'openplay']",./videos/play/test_5987.mp4
"['pass', 'openplay']",./videos/play/test_5990.mp4
"['pass', 'openplay']",./videos/play/test_5994.mp4
"['pass', 'corner']",./videos/play/test_5997.mp4
"['cross', 'openplay']",./videos/play/test_5998.mp4
"['pass', 'openplay']",./videos/play/test_6001.mp4
"['pass', 'openplay']",./videos/play/test_6004.mp4
"['cross', 'openplay']",./videos/play/test_6007.mp4
"['pass', 'openplay']",./videos/play/test_6010.mp4
"['pass', 'openplay']",./videos/play/test_6013.mp4
"['cross', 'openplay']",./videos/play/test_6016.mp4
"['pass', 'openplay']",./videos/play/test_6019.mp4
"['pass', 'openplay']",./videos/play/test_6022.mp4
"['pass', 'openplay']",./videos/play/test_6023.mp4
"['pass', 'openplay']",./videos/play/test_6032.mp4
"['pass', 'openplay']",./videos/play/test_6035.mp4
"['pass', 'openplay']",./videos/play/test_6038.mp4
"['pass', 'openplay']",./videos/play/test_6041.mp4
"['pass', 'openplay']",./videos/play/test_6044.mp4
"['pass', 'openplay']",./videos/play/test_6045.mp4
"['pass', 'openplay']",./videos/play/test_6048.mp4
"['pass', 'openplay']",./videos/play/test_6051.mp4
"['pass', 'openplay']",./videos/play/test_6054.mp4
"['pass', 'openplay']",./videos/play/test_6057.mp4
"['pass', 'openplay']",./videos/play/test_6060.mp4
"['pass', 'openplay']",./videos/play/test_6063.mp4
"['pass', 'openplay']",./videos/play/test_6069.mp4
"['cross', 'openplay']",./videos/play/test_6072.mp4
"['pass', 'openplay']",./videos/play/test_6075.mp4
"['pass', 'openplay']",./videos/play/test_6078.mp4
"['pass', 'openplay']",./videos/play/test_6081.mp4
"['pass', 'openplay']",./videos/play/test_6084.mp4
"['pass', 'openplay']",./videos/play/test_6087.mp4
"['pass', 'openplay']",./videos/play/test_6090.mp4
"['pass', 'openplay']",./videos/play/test_6093.mp4
"['pass', 'openplay']",./videos/play/test_6096.mp4
"['pass', 'openplay']",./videos/play/test_6097.mp4
"['pass', 'openplay']",./videos/play/test_6100.mp4
"['pass', 'openplay']",./videos/play/test_6103.mp4
"['pass', 'openplay']",./videos/play/test_6106.mp4
"['pass', 'openplay']",./videos/play/test_6109.mp4
"['pass', 'openplay']",./videos/play/test_6110.mp4
"['pass', 'openplay']",./videos/play/test_6113.mp4
"['pass', 'openplay']",./videos/play/test_6116.mp4
"['pass', 'openplay']",./videos/play/test_6119.mp4
"['pass', 'openplay']",./videos/play/test_6122.mp4
"['pass', 'openplay']",./videos/play/test_6125.mp4
"['pass', 'openplay']",./videos/play/test_6126.mp4
"['pass', 'openplay']",./videos/play/test_6129.mp4
"['pass', 'openplay']",./videos/play/test_6132.mp4
"['pass', 'openplay']",./videos/play/test_6135.mp4
"['pass', 'openplay']",./videos/play/test_6136.mp4
"['pass', 'openplay']",./videos/play/test_6139.mp4
"['pass', 'openplay']",./videos/play/test_6142.mp4
"['pass', 'openplay']",./videos/play/test_6148.mp4
"['pass', 'openplay']",./videos/play/test_6149.mp4
"['pass', 'freekick']",./videos/play/test_6155.mp4
"['pass', 'openplay']",./videos/play/test_6158.mp4
"['pass', 'openplay']",./videos/play/test_6159.mp4
"['pass', 'openplay']",./videos/play/test_6162.mp4
"['pass', 'openplay']",./videos/play/test_6177.mp4
"['pass', 'openplay']",./videos/play/test_6186.mp4
"['pass', 'openplay']",./videos/play/test_6187.mp4
"['pass', 'openplay']",./videos/play/test_6196.mp4
"['pass', 'openplay']",./videos/play/test_6202.mp4
"['pass', 'openplay']",./videos/play/test_6205.mp4
"['pass', 'openplay']",./videos/play/test_6208.mp4
"['pass', 'openplay']",./videos/play/test_6212.mp4
"['pass', 'openplay']",./videos/play/test_6215.mp4
"['cross', 'openplay']",./videos/play/test_6216.mp4
"['pass', 'openplay']",./videos/play/test_6223.mp4
"['pass', 'openplay']",./videos/play/test_6226.mp4
"['pass', 'openplay']",./videos/play/test_6229.mp4
"['pass', 'openplay']",./videos/play/test_6232.mp4
"['pass', 'openplay']",./videos/play/test_6236.mp4
"['pass', 'openplay']",./videos/play/test_6239.mp4
"['pass', 'openplay']",./videos/play/test_6245.mp4
"['pass', 'openplay']",./videos/play/test_6251.mp4
"['pass', 'openplay']",./videos/play/test_6254.mp4
"['pass', 'openplay']",./videos/play/test_6257.mp4
"['pass', 'openplay']",./videos/play/test_6260.mp4
"['pass', 'openplay']",./videos/play/test_6263.mp4
"['pass', 'openplay']",./videos/play/test_6266.mp4
"['pass', 'openplay']",./videos/play/test_6269.mp4
"['pass', 'openplay']",./videos/play/test_6273.mp4
"['pass', 'openplay']",./videos/play/test_6280.mp4
"['pass', 'openplay']",./videos/play/test_6284.mp4
"['cross', 'openplay']",./videos/play/test_6285.mp4
"['cross', 'openplay']",./videos/play/test_6288.mp4
"['pass', 'openplay']",./videos/play/test_6291.mp4
"['pass', 'openplay']",./videos/play/test_6297.mp4
"['pass', 'openplay']",./videos/play/test_6300.mp4
"['pass', 'openplay']",./videos/play/test_6304.mp4
"['pass', 'openplay']",./videos/play/test_6307.mp4
"['pass', 'openplay']",./videos/play/test_6308.mp4
"['pass', 'openplay']",./videos/play/test_6311.mp4
"['pass', 'openplay']",./videos/play/test_6312.mp4
"['pass', 'openplay']",./videos/play/test_6315.mp4
"['pass', 'openplay']",./videos/play/test_6318.mp4
"['cross', 'openplay']",./videos/play/test_6319.mp4
"['pass', 'openplay']",./videos/play/test_6323.mp4
"['pass', 'openplay']",./videos/play/test_6326.mp4
"['pass', 'openplay']",./videos/play/test_6333.mp4
"['pass', 'openplay']",./videos/play/test_6334.mp4
"['pass', 'openplay']",./videos/play/test_6337.mp4
"['pass', 'openplay']",./videos/play/test_6341.mp4
"['pass', 'openplay']",./videos/play/test_6342.mp4
"['pass', 'openplay']",./videos/play/test_6345.mp4
"['pass', 'openplay']",./videos/play/test_6348.mp4
"['pass', 'openplay']",./videos/play/test_6351.mp4
"['pass', 'openplay']",./videos/play/test_6357.mp4
"['pass', 'openplay']",./videos/play/test_6358.mp4
"['pass', 'openplay']",./videos/play/test_6359.mp4
"['pass', 'openplay']",./videos/play/test_6360.mp4
"['pass', 'openplay']",./videos/play/test_6363.mp4
"['cross', 'openplay']",./videos/play/test_6366.mp4
"['cross', 'corner']",./videos/play/test_6369.mp4
"['pass', 'openplay']",./videos/play/test_6373.mp4
"['pass', 'openplay']",./videos/play/test_6380.mp4
"['pass', 'openplay']",./videos/play/test_6383.mp4
"['pass', 'openplay']",./videos/play/test_6387.mp4
"['pass', 'openplay']",./videos/play/test_6388.mp4
"['pass', 'openplay']",./videos/play/test_6391.mp4
"['pass', 'openplay']",./videos/play/test_6392.mp4
"['pass', 'openplay']",./videos/play/test_6393.mp4
"['pass', 'openplay']",./videos/play/test_6396.mp4
"['pass', 'openplay']",./videos/play/test_6405.mp4
"['pass', 'openplay']",./videos/play/test_6408.mp4
"['pass', 'openplay']",./videos/play/test_6411.mp4
"['pass', 'openplay']",./videos/play/test_6414.mp4
"['pass', 'openplay']",./videos/play/test_6417.mp4
"['pass', 'freekick']",./videos/play/test_6420.mp4
"['pass', 'openplay']",./videos/play/test_6423.mp4
"['pass', 'openplay']",./videos/play/test_6426.mp4
"['pass', 'openplay']",./videos/play/test_6429.mp4
"['pass', 'openplay']",./videos/play/test_6435.mp4
"['pass', 'openplay']",./videos/play/test_6438.mp4
"['pass', 'openplay']",./videos/play/test_6441.mp4
"['pass', 'openplay']",./videos/play/test_6442.mp4
"['pass', 'openplay']",./videos/play/test_6445.mp4
"['pass', 'corner']",./videos/play/test_6451.mp4
"['pass', 'openplay']",./videos/play/test_6452.mp4
"['cross', 'openplay']",./videos/play/test_6453.mp4
"['pass', 'openplay']",./videos/play/test_6456.mp4
"['pass', 'openplay']",./videos/play/test_6459.mp4
"['pass', 'openplay']",./videos/play/test_6462.mp4
"['pass', 'openplay']",./videos/play/test_6471.mp4
"['cross', 'openplay']",./videos/play/test_6474.mp4
"['pass', 'openplay']",./videos/play/test_6478.mp4
"['pass', 'openplay']",./videos/play/test_6481.mp4
"['pass', 'openplay']",./videos/play/test_6484.mp4
"['pass', 'openplay']",./videos/play/test_6492.mp4
"['pass', 'openplay']",./videos/play/test_6495.mp4
"['pass', 'openplay']",./videos/play/test_6498.mp4
"['pass', 'openplay']",./videos/play/test_6501.mp4
"['pass', 'openplay']",./videos/play/test_6504.mp4
"['pass', 'openplay']",./videos/play/test_6505.mp4
"['pass', 'openplay']",./videos/play/test_6508.mp4
"['pass', 'openplay']",./videos/play/test_6509.mp4
"['pass', 'openplay']",./videos/play/test_6510.mp4
"['pass', 'openplay']",./videos/play/test_6513.mp4
"['pass', 'openplay']",./videos/play/test_6516.mp4
"['pass', 'openplay']",./videos/play/test_6519.mp4
"['pass', 'openplay']",./videos/play/test_6523.mp4
"['pass', 'openplay']",./videos/play/test_6526.mp4
"['pass', 'openplay']",./videos/play/test_6529.mp4
"['pass', 'openplay']",./videos/play/test_6532.mp4
"['pass', 'openplay']",./videos/play/test_6536.mp4
"['pass', 'openplay']",./videos/play/test_6539.mp4
"['pass', 'openplay']",./videos/play/test_6542.mp4
"['pass', 'openplay']",./videos/play/test_6543.mp4
"['pass', 'openplay']",./videos/play/test_6546.mp4
"['pass', 'openplay']",./videos/play/test_6549.mp4
"['pass', 'openplay']",./videos/play/test_6552.mp4
"['pass', 'openplay']",./videos/play/test_6553.mp4
"['pass', 'openplay']",./videos/play/test_6556.mp4
"['pass', 'openplay']",./videos/play/test_6559.mp4
"['pass', 'openplay']",./videos/play/test_6560.mp4
"['pass', 'openplay']",./videos/play/test_6561.mp4
"['pass', 'openplay']",./videos/play/test_6564.mp4
"['pass', 'openplay']",./videos/play/test_6565.mp4
"['pass', 'openplay']",./videos/play/test_6566.mp4
"['pass', 'openplay']",./videos/play/test_6567.mp4
"['pass', 'openplay']",./videos/play/test_6570.mp4
"['pass', 'openplay']",./videos/play/test_6574.mp4
"['pass', 'openplay']",./videos/play/test_6581.mp4
"['pass', 'openplay']",./videos/play/test_6584.mp4
"['pass', 'openplay']",./videos/play/test_6587.mp4
"['pass', 'openplay']",./videos/play/test_6589.mp4
"['cross', 'corner']",./videos/play/test_6592.mp4
"['cross', 'openplay']",./videos/play/test_6595.mp4
"['pass', 'openplay']",./videos/play/test_6598.mp4
"['pass', 'openplay']",./videos/play/test_6601.mp4
"['pass', 'openplay']",./videos/play/test_6604.mp4
"['pass', 'openplay']",./videos/play/test_6605.mp4
"['pass', 'openplay']",./videos/play/test_6606.mp4
"['pass', 'openplay']",./videos/play/test_6607.mp4
"['pass', 'openplay']",./videos/play/test_6610.mp4
"['pass', 'openplay']",./videos/play/test_6611.mp4
"['pass', 'openplay']",./videos/play/test_6617.mp4
"['pass', 'openplay']",./videos/play/test_6620.mp4
"['pass', 'openplay']",./videos/play/test_6623.mp4
"['pass', 'openplay']",./videos/play/test_6626.mp4
"['pass', 'openplay']",./videos/play/test_6635.mp4
"['cross', 'openplay']",./videos/play/test_6638.mp4
"['pass', 'openplay']",./videos/play/test_6639.mp4
"['pass', 'openplay']",./videos/play/test_6640.mp4
"['pass', 'openplay']",./videos/play/test_6641.mp4
"['pass', 'openplay']",./videos/play/test_6644.mp4
"['pass', 'openplay']",./videos/play/test_6648.mp4
"['pass', 'openplay']",./videos/play/test_6651.mp4
"['pass', 'openplay']",./videos/play/test_6654.mp4
"['pass', 'openplay']",./videos/play/test_6657.mp4
"['pass', 'openplay']",./videos/play/test_6658.mp4
"['pass', 'openplay']",./videos/play/test_6661.mp4
"['pass', 'openplay']",./videos/play/test_6662.mp4
"['pass', 'openplay']",./videos/play/test_6665.mp4
"['pass', 'openplay']",./videos/play/test_6674.mp4
"['pass', 'openplay']",./videos/play/test_6675.mp4
"['pass', 'openplay']",./videos/play/test_6676.mp4
"['pass', 'openplay']",./videos/play/test_6677.mp4
"['pass', 'openplay']",./videos/play/test_6678.mp4
"['pass', 'openplay']",./videos/play/test_6681.mp4
"['pass', 'openplay']",./videos/play/test_6684.mp4
"['pass', 'openplay']",./videos/play/test_6687.mp4
"['pass', 'openplay']",./videos/play/test_6690.mp4
"['pass', 'openplay']",./videos/play/test_6696.mp4
"['pass', 'openplay']",./videos/play/test_6699.mp4
"['pass', 'openplay']",./videos/play/test_6702.mp4
"['pass', 'openplay']",./videos/play/test_6705.mp4
"['pass', 'openplay']",./videos/play/test_6706.mp4
"['pass', 'openplay']",./videos/play/test_6707.mp4
"['pass', 'openplay']",./videos/play/test_6708.mp4
"['pass', 'openplay']",./videos/play/test_6711.mp4
"['pass', 'openplay']",./videos/play/test_6714.mp4
"['pass', 'openplay']",./videos/play/test_6720.mp4
"['pass', 'openplay']",./videos/play/test_6721.mp4
"['pass', 'openplay']",./videos/play/test_6724.mp4
"['pass', 'openplay']",./videos/play/test_6727.mp4
"['pass', 'openplay']",./videos/play/test_6728.mp4
"['pass', 'openplay']",./videos/play/test_6731.mp4
"['pass', 'openplay']",./videos/play/test_6734.mp4
"['pass', 'openplay']",./videos/play/test_6737.mp4
"['pass', 'openplay']",./videos/play/test_6738.mp4
"['pass', 'openplay']",./videos/play/test_6741.mp4
"['pass', 'openplay']",./videos/play/test_6744.mp4
"['pass', 'openplay']",./videos/play/test_6745.mp4
"['pass', 'openplay']",./videos/play/test_6748.mp4
"['pass', 'openplay']",./videos/play/test_6751.mp4
"['pass', 'freekick']",./videos/play/test_6754.mp4
"['pass', 'openplay']",./videos/play/test_6757.mp4
"['pass', 'openplay']",./videos/play/test_6760.mp4
"['pass', 'freekick']",./videos/play/test_6763.mp4
"['pass', 'openplay']",./videos/play/test_6766.mp4
"['pass', 'openplay']",./videos/play/test_6769.mp4
"['pass', 'openplay']",./videos/play/test_6772.mp4
"['pass', 'openplay']",./videos/play/test_6775.mp4
"['pass', 'openplay']",./videos/play/test_6785.mp4
"['pass', 'openplay']",./videos/play/test_6791.mp4
"['pass', 'openplay']",./videos/play/test_6792.mp4
"['pass', 'openplay']",./videos/play/test_6798.mp4
"['pass', 'openplay']",./videos/play/test_6801.mp4
"['pass', 'openplay']",./videos/play/test_6804.mp4
"['pass', 'openplay']",./videos/play/test_6807.mp4
"['pass', 'openplay']",./videos/play/test_6810.mp4
"['cross', 'corner']",./videos/play/test_6813.mp4
"['pass', 'openplay']",./videos/play/test_6822.mp4
"['pass', 'openplay']",./videos/play/test_6825.mp4
"['pass', 'openplay']",./videos/play/test_6828.mp4
"['pass', 'openplay']",./videos/play/test_6829.mp4
"['pass', 'openplay']",./videos/play/test_6830.mp4
"['pass', 'openplay']",./videos/play/test_6833.mp4
"['pass', 'openplay']",./videos/play/test_6836.mp4
"['pass', 'openplay']",./videos/play/test_6839.mp4
"['pass', 'openplay']",./videos/play/test_6842.mp4
"['pass', 'openplay']",./videos/play/test_6843.mp4
"['pass', 'freekick']",./videos/play/test_6852.mp4
"['pass', 'openplay']",./videos/play/test_6855.mp4
"['pass', 'openplay']",./videos/play/test_6858.mp4
"['pass', 'openplay']",./videos/play/test_6862.mp4
"['pass', 'openplay']",./videos/play/test_6869.mp4
"['pass', 'openplay']",./videos/play/test_6870.mp4
"['pass', 'openplay']",./videos/play/test_6873.mp4
"['pass', 'openplay']",./videos/play/test_6876.mp4
"['pass', 'openplay']",./videos/play/test_6879.mp4
"['pass', 'freekick']",./videos/play/test_6885.mp4
"['pass', 'openplay']",./videos/play/test_6886.mp4
"['pass', 'openplay']",./videos/play/test_6889.mp4
"['pass', 'openplay']",./videos/play/test_6892.mp4
"['pass', 'openplay']",./videos/play/test_6893.mp4
"['pass', 'openplay']",./videos/play/test_6899.mp4
"['pass', 'openplay']",./videos/play/test_6902.mp4
"['pass', 'openplay']",./videos/play/test_6905.mp4
"['pass', 'openplay']",./videos/play/test_6908.mp4
"['pass', 'openplay']",./videos/play/test_6911.mp4
"['pass', 'openplay']",./videos/play/test_6914.mp4
"['pass', 'openplay']",./videos/play/test_6915.mp4
"['pass', 'openplay']",./videos/play/test_6918.mp4
"['pass', 'openplay']",./videos/play/test_6921.mp4
"['pass', 'openplay']",./videos/play/test_6922.mp4
"['pass', 'openplay']",./videos/play/test_6925.mp4
"['pass', 'openplay']",./videos/play/test_6928.mp4
"['pass', 'openplay']",./videos/play/test_6929.mp4
"['pass', 'openplay']",./videos/play/test_6932.mp4
"['pass', 'openplay']",./videos/play/test_6933.mp4
"['pass', 'openplay']",./videos/play/test_6936.mp4
"['pass', 'openplay']",./videos/play/test_6939.mp4
"['pass', 'openplay']",./videos/play/test_6940.mp4
"['pass', 'openplay']",./videos/play/test_6943.mp4
"['pass', 'openplay']",./videos/play/test_6946.mp4
"['pass', 'openplay']",./videos/play/test_6949.mp4
"['pass', 'openplay']",./videos/play/test_6951.mp4
"['pass', 'openplay']",./videos/play/test_6957.mp4
"['pass', 'openplay']",./videos/play/test_6960.mp4
"['pass', 'openplay']",./videos/play/test_6963.mp4
"['pass', 'openplay']",./videos/play/test_6966.mp4
"['pass', 'openplay']",./videos/play/test_6969.mp4
"['pass', 'openplay']",./videos/play/test_6970.mp4
"['pass', 'openplay']",./videos/play/test_6971.mp4
"['pass', 'openplay']",./videos/play/test_6974.mp4
"['pass', 'openplay']",./videos/play/test_6977.mp4
"['pass', 'openplay']",./videos/play/test_6978.mp4
"['pass', 'freekick']",./videos/play/test_6984.mp4
"['pass', 'openplay']",./videos/play/test_6988.mp4
"['pass', 'openplay']",./videos/play/test_6989.mp4
"['pass', 'openplay']",./videos/play/test_6992.mp4
"['pass', 'openplay']",./videos/play/test_6993.mp4
"['pass', 'openplay']",./videos/play/test_6996.mp4
"['pass', 'openplay']",./videos/play/test_6999.mp4
"['pass', 'openplay']",./videos/play/test_7002.mp4
"['pass', 'freekick']",./videos/play/test_7005.mp4
"['pass', 'openplay']",./videos/play/test_7006.mp4
"['pass', 'openplay']",./videos/play/test_7007.mp4
"['pass', 'openplay']",./videos/play/test_7010.mp4
"['pass', 'openplay']",./videos/play/test_7013.mp4
"['pass', 'openplay']",./videos/play/test_7016.mp4
"['pass', 'openplay']",./videos/play/test_7019.mp4
"['pass', 'openplay']",./videos/play/test_7022.mp4
"['pass', 'openplay']",./videos/play/test_7023.mp4
"['pass', 'openplay']",./videos/play/test_7026.mp4
"['pass', 'openplay']",./videos/play/test_7029.mp4
"['pass', 'freekick']",./videos/play/test_7035.mp4
"['pass', 'openplay']",./videos/play/test_7038.mp4
"['pass', 'openplay']",./videos/play/test_7041.mp4
"['pass', 'openplay']",./videos/play/test_7042.mp4
"['pass', 'openplay']",./videos/play/test_7048.mp4
"['pass', 'openplay']",./videos/play/test_7049.mp4
"['pass', 'openplay']",./videos/play/test_7052.mp4
"['pass', 'openplay']",./videos/play/test_7055.mp4
"['pass', 'openplay']",./videos/play/test_7056.mp4
"['pass', 'openplay']",./videos/play/test_7059.mp4
"['pass', 'openplay']",./videos/play/test_7062.mp4
"['pass', 'freekick']",./videos/play/test_7065.mp4
"['pass', 'freekick']",./videos/play/test_7068.mp4
"['pass', 'freekick']",./videos/play/test_7077.mp4
"['pass', 'openplay']",./videos/play/test_7080.mp4
"['pass', 'openplay']",./videos/play/test_7081.mp4
"['cross', 'openplay']",./videos/play/test_7087.mp4
"['pass', 'openplay']",./videos/play/test_7090.mp4
"['pass', 'openplay']",./videos/play/test_7096.mp4
"['pass', 'openplay']",./videos/play/test_7102.mp4
"['pass', 'openplay']",./videos/play/test_7105.mp4
"['pass', 'openplay']",./videos/play/test_7108.mp4
"['pass', 'openplay']",./videos/play/test_7111.mp4
"['pass', 'corner']",./videos/play/test_7117.mp4
"['pass', 'openplay']",./videos/play/test_7124.mp4
"['pass', 'freekick']",./videos/play/test_7133.mp4
"['pass', 'openplay']",./videos/play/test_7134.mp4
"['pass', 'freekick']",./videos/play/test_7137.mp4
"['pass', 'openplay']",./videos/play/test_7138.mp4
"['pass', 'openplay']",./videos/play/test_7141.mp4
"['pass', 'openplay']",./videos/play/test_7144.mp4
"['pass', 'openplay']",./videos/play/test_7147.mp4
"['pass', 'openplay']",./videos/play/test_7148.mp4
"['pass', 'openplay']",./videos/play/test_7151.mp4
"['pass', 'openplay']",./videos/play/test_7154.mp4
"['pass', 'openplay']",./videos/play/test_7157.mp4
"['pass', 'openplay']",./videos/play/test_7163.mp4
"['pass', 'openplay']",./videos/play/test_7166.mp4
"['pass', 'openplay']",./videos/play/test_7169.mp4
"['pass', 'openplay']",./videos/play/test_7172.mp4
"['pass', 'openplay']",./videos/play/test_7175.mp4
"['pass', 'openplay']",./videos/play/test_7179.mp4
"['pass', 'openplay']",./videos/play/test_7185.mp4
"['pass', 'openplay']",./videos/play/test_7186.mp4
"['pass', 'openplay']",./videos/play/test_7187.mp4
"['pass', 'openplay']",./videos/play/test_7190.mp4
"['pass', 'openplay']",./videos/play/test_7193.mp4
"['pass', 'openplay']",./videos/play/test_7194.mp4
"['pass', 'openplay']",./videos/play/test_7197.mp4
"['pass', 'openplay']",./videos/play/test_7200.mp4
"['pass', 'openplay']",./videos/play/test_7201.mp4
"['pass', 'openplay']",./videos/play/test_7204.mp4
"['pass', 'openplay']",./videos/play/test_7211.mp4
"['pass', 'openplay']",./videos/play/test_7212.mp4
"['pass', 'openplay']",./videos/play/test_7215.mp4
"['pass', 'openplay']",./videos/play/test_7218.mp4
"['pass', 'openplay']",./videos/play/test_7221.mp4
"['pass', 'openplay']",./videos/play/test_7224.mp4
"['pass', 'openplay']",./videos/play/test_7225.mp4
"['pass', 'openplay']",./videos/play/test_7228.mp4
"['pass', 'openplay']",./videos/play/test_7229.mp4
"['pass', 'openplay']",./videos/play/test_7232.mp4
"['pass', 'openplay']",./videos/play/test_7235.mp4
"['cross', 'openplay']",./videos/play/test_7238.mp4
"['pass', 'openplay']",./videos/play/test_7241.mp4
"['pass', 'openplay']",./videos/play/test_7244.mp4
"['pass', 'openplay']",./videos/play/test_7245.mp4
"['pass', 'openplay']",./videos/play/test_7248.mp4
"['pass', 'openplay']",./videos/play/test_7251.mp4
"['pass', 'openplay']",./videos/play/test_7254.mp4
"['pass', 'openplay']",./videos/play/test_7257.mp4
"['pass', 'openplay']",./videos/play/test_7258.mp4
"['pass', 'openplay']",./videos/play/test_7261.mp4
"['pass', 'openplay']",./videos/play/test_7264.mp4
"['pass', 'openplay']",./videos/play/test_7267.mp4
"['pass', 'openplay']",./videos/play/test_7268.mp4
"['pass', 'openplay']",./videos/play/test_7271.mp4
"['pass', 'openplay']",./videos/play/test_7274.mp4
"['pass', 'openplay']",./videos/play/test_7277.mp4
"['pass', 'openplay']",./videos/play/test_7280.mp4
"['pass', 'openplay']",./videos/play/test_7283.mp4
"['pass', 'openplay']",./videos/play/test_7286.mp4
"['pass', 'openplay']",./videos/play/test_7289.mp4
"['pass', 'openplay']",./videos/play/test_7292.mp4
"['pass', 'openplay']",./videos/play/test_7295.mp4
"['pass', 'openplay']",./videos/play/test_7298.mp4
"['pass', 'openplay']",./videos/play/test_7301.mp4
"['pass', 'openplay']",./videos/play/test_7304.mp4
"['pass', 'openplay']",./videos/play/test_7305.mp4
"['pass', 'openplay']",./videos/play/test_7308.mp4
"['cross', 'openplay']",./videos/play/test_7311.mp4
"['cross', 'openplay']",./videos/play/test_7314.mp4
"['pass', 'freekick']",./videos/play/test_7320.mp4
"['pass', 'openplay']",./videos/play/test_7323.mp4
"['pass', 'openplay']",./videos/play/test_7329.mp4
"['pass', 'openplay']",./videos/play/test_7335.mp4
"['pass', 'openplay']",./videos/play/test_7338.mp4
"['pass', 'openplay']",./videos/play/test_7344.mp4
"['pass', 'openplay']",./videos/play/test_7345.mp4
"['pass', 'corner']",./videos/play/test_7351.mp4
"['pass', 'openplay']",./videos/play/test_7354.mp4
"['pass', 'freekick']",./videos/play/test_7360.mp4
"['pass', 'openplay']",./videos/play/test_7363.mp4
"['pass', 'openplay']",./videos/play/test_7366.mp4
"['pass', 'openplay']",./videos/play/test_7369.mp4
"['pass', 'openplay']",./videos/play/test_7375.mp4
"['pass', 'openplay']",./videos/play/test_7378.mp4
"['pass', 'openplay']",./videos/play/test_7379.mp4
"['pass', 'openplay']",./videos/play/test_7382.mp4
"['pass', 'openplay']",./videos/play/test_7383.mp4
"['pass', 'openplay']",./videos/play/test_7389.mp4
"['pass', 'openplay']",./videos/play/test_7392.mp4
"['pass', 'openplay']",./videos/play/test_7395.mp4
"['pass', 'openplay']",./videos/play/test_7398.mp4
"['pass', 'openplay']",./videos/play/test_7401.mp4
"['pass', 'openplay']",./videos/play/test_7404.mp4
"['pass', 'openplay']",./videos/play/test_7407.mp4
"['pass', 'openplay']",./videos/play/test_7410.mp4
"['pass', 'openplay']",./videos/play/test_7411.mp4
"['pass', 'openplay']",./videos/play/test_7414.mp4
"['pass', 'openplay']",./videos/play/test_7432.mp4
"['pass', 'openplay']",./videos/play/test_7435.mp4
"['pass', 'openplay']",./videos/play/test_7438.mp4
"['pass', 'openplay']",./videos/play/test_7441.mp4
"['cross', 'openplay']",./videos/play/test_7444.mp4
"['pass', 'openplay']",./videos/play/test_7447.mp4
"['pass', 'openplay']",./videos/play/test_7450.mp4
"['pass', 'openplay']",./videos/play/test_7453.mp4
"['pass', 'openplay']",./videos/play/test_7456.mp4
"['pass', 'openplay']",./videos/play/test_7459.mp4
"['pass', 'openplay']",./videos/play/test_7462.mp4
"['pass', 'openplay']",./videos/play/test_7465.mp4
"['pass', 'openplay']",./videos/play/test_7468.mp4
"['pass', 'openplay']",./videos/play/test_7474.mp4
"['pass', 'openplay']",./videos/play/test_7486.mp4
"['pass', 'openplay']",./videos/play/test_7487.mp4
"['pass', 'openplay']",./videos/play/test_7490.mp4
"['pass', 'openplay']",./videos/play/test_7493.mp4
"['pass', 'openplay']",./videos/play/test_7502.mp4
"['pass', 'openplay']",./videos/play/test_7505.mp4
"['pass', 'openplay']",./videos/play/test_7512.mp4
"['pass', 'openplay']",./videos/play/test_7515.mp4
"['pass', 'openplay']",./videos/play/test_7524.mp4
"['pass', 'openplay']",./videos/play/test_7528.mp4
"['pass', 'openplay']",./videos/play/test_7534.mp4
"['pass', 'openplay']",./videos/play/test_7537.mp4
"['pass', 'openplay']",./videos/play/test_7540.mp4
"['pass', 'freekick']",./videos/play/test_7543.mp4
"['pass', 'openplay']",./videos/play/test_7549.mp4
"['pass', 'openplay']",./videos/play/test_7553.mp4
"['pass', 'openplay']",./videos/play/test_7556.mp4
"['cross', 'openplay']",./videos/play/test_7557.mp4
"['pass', 'openplay']",./videos/play/test_7563.mp4
"['pass', 'openplay']",./videos/play/test_7566.mp4
"['pass', 'openplay']",./videos/play/test_7567.mp4
"['pass', 'openplay']",./videos/play/test_7574.mp4
"['cross', 'openplay']",./videos/play/test_7584.mp4
"['pass', 'openplay']",./videos/play/test_7587.mp4
"['pass', 'openplay']",./videos/play/test_7590.mp4
"['pass', 'openplay']",./videos/play/test_7591.mp4
"['pass', 'openplay']",./videos/play/test_7597.mp4
